3/24/2024 12:00:47,22.42,51.65,981.55
3/24/2024 12:00:48,22.4,51.72,981.52
3/24/2024 12:00:49,22.39,51.75,981.56
3/24/2024 12:00:50,22.35,51.79,981.55
3/24/2024 12:00:51,22.33,51.81,981.63
3/24/2024 12:00:52,22.29,51.93,981.57
3/24/2024 12:00:53,22.27,51.99,981.64
3/24/2024 12:00:54,22.23,52.1,981.63
3/24/2024 12:00:55,22.22,52.22,981.62
3/24/2024 12:00:56,22.2,52.22,981.62
3/24/2024 12:00:57,22.18,52.22,981.5
3/24/2024 12:00:58,22.11,52.33,981.6
3/24/2024 12:00:59,22.1,52.47,981.6
3/24/2024 12:01:00,22.08,52.58,981.55
3/24/2024 12:01:01,22.07,52.64,981.64
3/24/2024 12:01:02,22.04,52.68,981.56
3/24/2024 12:01:03,22.02,52.75,981.55
3/24/2024 12:01:04,21.99,52.75,981.54
3/24/2024 12:01:05,21.99,52.67,981.57
3/24/2024 12:01:06,21.97,52.65,981.59
3/24/2024 12:01:07,21.93,52.79,981.56
3/24/2024 12:01:08,21.92,52.85,981.51
3/24/2024 12:01:09,21.92,52.88,981.51
3/24/2024 12:01:10,21.9,52.94,981.53
3/24/2024 12:01:11,21.88,53.08,981.64
3/24/2024 12:01:12,21.86,53.22,981.56
3/24/2024 12:01:13,21.86,53.33,981.56
3/24/2024 12:01:14,21.84,53.42,981.58
3/24/2024 12:01:15,21.82,53.64,981.57
3/24/2024 12:01:16,21.81,53.7,981.58
3/24/2024 12:01:17,21.81,53.59,981.61
3/24/2024 12:01:18,21.69,53.56,981.41
3/24/2024 12:01:19,21.81,53.63,981.56
3/24/2024 12:01:20,21.81,53.68,981.58
3/24/2024 12:01:21,21.78,53.74,981.51
3/24/2024 12:01:22,21.79,53.79,981.56
3/24/2024 12:01:23,21.8,53.77,981.54
3/24/2024 12:01:24,21.79,53.71,981.58
3/24/2024 12:01:25,21.78,53.65,981.55
3/24/2024 12:01:26,21.8,53.64,981.57
3/24/2024 12:01:27,21.79,53.56,981.53
3/24/2024 12:01:28,21.79,53.38,981.56
3/24/2024 12:01:29,21.8,53.27,981.54
